id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
"6725659",7 ELEVEN SUC 1311 CORREGIDORA,7-ELEVEN MEXICO SA DE CV,"462112",Comercio al por menor en minisupers,6 a 10 personas,AVENIDA,Licenciado Gustavo Draz Ordaz,AVENIDA,Corregidora,CALLE,Santa Paulina,CALLE,San Juan,"600",,,,"0",,COLONIA,LUCIO BLANCO,,,,"66350","19",NUEVO LEAN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0577","004",,ANA.OLIVARES@7-ELEVEN.COM.MX,WWW.7-ELEVEN.COM.MX,Fijo,25.67438741,-100.40222671,2016-01
"9323906",INTEGRADORA COMERCIAL DE AZUCAR Y DERIVADOS,INTEGRADORA COMERCIAL DE AZUCAR Y DERIVADOS SA DE CV,"431199",Comercio al por mayor de otros alimentos,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,CALZADA,SAN PEDRO,AVENIDA,ROGELIO CANT  GDMEZ,BOULEVARD,ANTONIO L. RODRDGUEZ,"140",,SANTA MARIA,PISO 5,"0",,COLONIA,SANTA MARIA,EDIFICIO COMERCIAL Y DE SERVIC,SANTA MARIA PARQUE CENTRAL,,,"19",NUEVO LERN,"039",Monterrey,"0001",Monterrey,"1826","031",,MFELIX@SANTOS.COM.MX,WWW.SANTOS.COM,Fijo,25.66796239,-100.37409537,2020-11
"6235169",EL MAS POLLO SUCURSAL47 GRAFITO,ALIMENTOS CALIDAD OPTIMA SA DE CV,"431122",Comercio al por mayor de carne de aves,6 a 10 personas,CALLE,GRAFITO,CALLE,FIERRO,CALLE,ORO,CALLE,CROMO,"333",,,,,,COLONIA,FOMERREY 22,,,,"66357","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","021",,VENTAS@ALCO.MX,WWW.ALCO.MX,Fijo,25.68453538,-100.41682981,2011-03
"3019187",ABARROTES CAMARILLO,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,POTASIO,CALLE,GRAFITO,CALLE,COBALTO,CALLE,SODIO,"312",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","021","8183157003",,,Fijo,25.68284647,-100.411933,2010-07
"3019171",ABARROTES,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,ANTIMONIO,CALLE,AZUFRE,CALLE,TUNGSTENO,CALLE,COBRE,"534",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","008","8183156477",,,Fijo,25.68663006,-100.41279712,2010-07
"3019178",ABARROTES,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,COBRE,CALLE,GRAFITO,CALLE,AZUFRE,CALLE,ANTIMONIO,"405",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","002","8183156304",,,Fijo,25.68450021,-100.41312146,2010-07
"6225014",ABARROTES,ABARROTES SANDRA,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel",0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,ANDADOR,RICARDO FLORES MAGON,AVENIDA,DIVISION DEL NORTE,AVENIDA,DIVISIAN DEL NORTE,,SN,,,,,COLONIA,PARQUE,,,,"66219","19",NUEVO LE N,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","050","8183155762",,,Fijo,25.67914837,-100.41006353,2010-07
"7564101",ABARROTES,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel",0 a 5 personas,CALLE,PLATA,CALLE,GRAFITO,CALLE,COBALTO,CALLE,URANIO,"314",,,,"0",,COLONIA,SANPEDRO 400,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","024",,,,Fijo,25.68395307,-100.4144576,2019-11
"6366885",MONTACARGAS YALE DE MEXICO SA DE CV,MONTACARGAS YALE DE MEXICO SA DE CV,"435419",Comercio al por mayor de otra maquinaria y equipo de uso general,0 a 5 personas,BOULEVARD,LICENCIADO GUSTAVO DrAZ ORDAZ,BOULEVARD,MARLA CANT  TREVIOO,AVENIDA,CORREGIDORA,CALLE,LUCIO BLANCO,"333",KM,,,,,COLONIA,LA LEONA,,,,"66230","19",NUEVO LE,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0577","003",,GRIVERA@YALEMEX.COM.MX,,Fijo,25.67459768,-100.40505115,2010-07
"2990170",ABARROTES ARIES,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel neas",0 a 5 personas,CALLE,MANUEL RIVERA ANAYA,CALLE,SAN EVARISTO,CALLE,FRANCISCO I. MADERO,CALLE,LANDON,"304",C,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","033",,,,Fijo,25.6806257,-100.40011955,2014-12
"3019228",ABARROTES DELGADO,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,TITANIO,CALLE,MERCURIO,AVENIDA,LAS TORRES,CALLE,MAGNESIO,,SN,,,,,COLONIA,TRABAJADORES,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","045","8183157212",,,Fijo,25.67927623,-100.41541777,2010-07
"8626149",ABARROTES ANY,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,SANTA CATARINA,CALLE,CANTERA,CALLE,CANTERA,"100",A,,,,,COLONIA,LOS PINOS 2DO SECT,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0488","007",,,,Fijo,25.67204436,-100.39641612,2019-11
"8936830",HARINAS LA LEONA,HARINAS SA DE CV,"431199",Comercio al por mayor de otros alimentos,0 a 5 personas,BOULEVARD,LICENCIADO GUSTAVO DrAZ ORDAZ,CALLE,CAMINO AL CLUB DE TIRO,CALLE,NINGUNO,CALLE,AARON SAENZ GARZA,"333",,,,"0",,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcRa,"0001",San Pedro Garza GarcRa,"0577","002",,JMJAQUEZ@GRUPOHARINAS.COM.MX,WWW.GRUPOHARINAS.COM.MX,Fijo,25.67481536,-100.41032092,2019-11
"3019140",ABARROTES AVALOS,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel neas",0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,CALLE,ANTONIO I. VILLARREAL,ANDADOR,RICARDO FLORES MAGON,CALLE,ANTONIO I. VILLARREAL,,SN,,,,,COLONIA,RICARDO FLORES MAGON,,,,"66219","19",NUEVO LEFN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","061","8183157876",,,Fijo,25.67899967,-100.40934527,2010-07
"2990129",ABARROTES DON JOSE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel neas",0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ANTONIO I. VILLARREAL,CALLE,RICARDO FLORES MAGON,CALLE,ANTONIO DLAZ SOTO,"221",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","032",,,,Fijo,25.67937749,-100.40908507,2014-12
"3019167",ABA FRUT LA ROSITA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscel neas",0 a 5 personas,CALLE,PLATINO,CALLE,TUNGSTENO,CALLE,HELIO,CALLE,POTASIO,"518",,,,"0",,COLONIA,SAN PEDRO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","034","8115027145",,,Fijo,25.6855441,-100.4109712,2010-07
"3019787",ABARROTES BARCENAS,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,LUCIO BLANCO,PRIVADA,PROLONGACION JIMENEZ,CALLE,MARIA CANTU TREVINO,BOULEVARD,LICENCIADO GUSTAVO D,"453",,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0577","002","8181070129",,,Fijo,25.66987563,-100.4079534,2010-07
"8944091",ABARROTES BERTHA G,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelaneas",0 a 5 personas,CALLE,ALUMINIO,CALLE,PLOMO,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ORO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","009",,,,Fijo,25.68130386,-100.41648778,2019-11
"2992688",ABARROTES EL FAR,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscellneas",0 a 5 personas,CALLE,GRAFITO,CALLE,ALUMINIO,CALLE,PLATINO,CALLE,PRIVADA ALUMINIO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","038",,,,Fijo,25.68443945,-100.4159987,2014-12
"7563878",ABARROTERA SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscellneas",0 a 5 personas,CALLE,ALUMINIO,CALLE,NIQUEL,CALLE,GRAFITO,CALLE,FIERRO,"0",SN,,,"0",,COLONIA,NIQUEL,,,,"66210","19",NUEVO LE,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","019","8187040136",GRILLERMIN_@HOTMAIL.COM,,Fijo,25.68474741,-100.41605429,2019-11
"8633275",ABARROTES BRISA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscellneas",0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,PEDRO M. PERALES,CALLE,FRANCISCO I. MADERO,AVENIDA,GENERAL EMILIANO ZAPATA,"510",A,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","013",,,,Fijo,25.68017327,-100.4038587,2019-11
"3019146",ABARROTES REVOLUCION,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,AQUILES SERDAN,CALLE,LUIS CABRERA,CALLE,GENERAL FELIPE  NGELES,AVENIDA,GENERAL EMILIANO ZAPATA,,SN,,,,,COLONIA,UNIDAD REVOLUCION,,,,"66219","19",NUEVO LEEN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0327","007",,,,Fijo,25.68355816,-100.40992067,2010-07
"8688937",ABARROTES MAYELA,ABARROTES MAYELA,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,SANTA CATARINA,AVENIDA,IGNACIO MORONES PRIETO,ANDADOR,NINGUNO,CALLE,CANTERA,"310",A,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0488","036",,,,Fijo,25.67139322,-100.39539743,2019-11
"3019328",ABARROTES Y DEPOSITO EL  VENADO,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,ANDADOR CORREGIDORA,CALLE,EULALIO GUZMAN,CALLE,EULALIO GUZMAN,,SN,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","020",,,,Fijo,25.67977057,-100.40338469,2010-07
"3019340",ABARROTES Y DEPOSITO LA AVENIDA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",6 a 10 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,LICENCIADO JOSE BENITEZ,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,"424",A,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","012","8183155431",,,Fijo,25.67943447,-100.40403447,2010-07
"3019234",ABARROTES MERCADO,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,ORO,CALLE,MERCURIO,CALLE,MANGANESO,CALLE,ALUMINIO,"215",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","051","8183157151",,,Fijo,25.67903724,-100.41706463,2010-07
"3019202",ABARROTES MENDOZA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,PLATA,CALLE,COBALTO,CALLE,PLOMO,CALLE,CARBONO,"209",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","016","8183157432",,,Fijo,25.68212774,-100.41436674,2010-07
"3019287",ABARROTES LG,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,LUCRECIA TORIN,CALLE,LUCRECIA TORIZ,CALLE,LUCRECIA TORIZ,ANDADOR,FRANCISCO CRRDENAS,,SN,,,,,COLONIA,VISTA MONTARA,,,,"66210","19",NUEVO LENN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0327","038",,,,Fijo,25.6841827,-100.40694879,2010-07
"2992975",ABARROTES HUERTA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,SANTA CATARINA,AVENIDA,IGNACIO MORONES PRIETO,ANDADOR,NINGUNO,CALLE,CANTERA,"102",,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0488","036",,,,Fijo,25.67156137,-100.39537995,2014-12
"8829583",ABARROTES HUGO,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,MAGNESIO,CALLE,PLATINO,CALLE,POTASIO,CALLE,POTASIO,"1308",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","030",,,,Fijo,25.68437057,-100.41152894,2019-11
"8812521",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceleneas",0 a 5 personas,CALLE,SODIO,CALLE,AZUFRE,CALLE,TUNGSTENO,CALLE,ANTIMONIO,"536",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","009",,,,Fijo,25.68641528,-100.41239015,2019-11
"7563386",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,ANDADOR CORREGIDORA,CALLE,HERMANOS SERDAN,CALLE,BELISARIO DOMANGUEZ,"617",C,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","007",,,,Fijo,25.68089048,-100.40283846,2019-11
"7564105",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,POTASIO,CALLE,GRAFITO,CALLE,COBALTO,CALLE,GRAFITO,"319",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","032",,,,Fijo,25.68306964,-100.41186113,2019-11
"7563994",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,BORO,CALLE,PLATINO,CALLE,POTASIO,CALLE,HELIO,"1307",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","026",,,,Fijo,25.68528785,-100.41156265,2019-11
"7563998",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,COBRE,CALLE,GRAFITO,CALLE,AZUFRE,CALLE,ZINC,"430",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","001",,,,Fijo,25.68548871,-100.41320916,2019-11
"7563991",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,ANTIMONIO,CALLE,AZUFRE,CALLE,TUNGSTENO,CALLE,COBRE,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","008",,,,Fijo,25.68645722,-100.41279747,2019-11
"7564227",ABARROTES Y MERCERIA GONZALEZ,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,AVENIDA,MANUEL J. CLOUTHIER,PRIVADA,MANUEL J. CLOUTHIER,CALLE,ADAN HERNANDEZ ROJAS,CALLE,ANTONIO DAAZ SOTO,"503",,,,,,COLONIA,VISTA MONTAZA,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","058",,,,Fijo,25.6785932,-100.40526096,2019-11
"7563892",ABARROTES MIREYA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,PALMA,CALLE,PROLONGACION JIMENEZ,CALLE,SIN REFERENCIA,BOULEVARD,LICENCIADO GUSTAVO D,"126",,,,,,COLONIA,PLAN DE AYALA,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0577","002",,,,Fijo,25.66867426,-100.41039242,2019-11
"3019131",ABARROTES JAVIER,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,ANTONIO DIAZ SOTO,AVENIDA,DIVISION DEL NORTE,CALLE,RICARDO FLORES MAGON,AVENIDA,MANUEL J. CLOUTHIER,"130",,,,,,COLONIA,REVOLUCION PRIMER SECTOR,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcCa,"0001",San Pedro Garza GarcCa,"0327","031",,,,Fijo,25.68015595,-100.41118203,2010-07
"2992768",ABARROTES JAZMIN,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,AVENIDA,IGNACIO MORONES PRIETO,CALLE,GENERAL FRANCISCO VILLA,CALLE,NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,"112",,,,,,COLONIA,VALLE DE VASCONCELOS,,,,"66238","19",NUEVO LE N,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0539","009","811700206",JAIMEGAUNA19698@.OUTLOCK.COM.MX,,Fijo,25.66563765,-100.41961293,2014-12
"2990098",ARTICULOS DE REGALO,,"465912",Comercio al por menor de regalos,0 a 5 personas,CALLE,CARBONO,CALLE,COBALTO,CALLE,GRAFITO,CALLE,PLATA,"316",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","017",,,,Fijo,25.68367253,-100.41404287,2014-12
"2990111",ABARROTES HERNANDEZ,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,LUIS CABRERA,CALLE,AQUILES SERDAN,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,ROQUE GONZILEZ GARZA,"214",D,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","006",,,,Fijo,25.68336425,-100.41008534,2014-12
"3019173",ABARROTES HERNANDEZ,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,COBRE,CALLE,TUNGSTENO,CALLE,AZUFRE,CALLE,ZINC,"522",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","007","8124243200",ABARROTESLA22@HOTMAIL.COM,,Fijo,25.68634148,-100.41322484,2010-07
"2990149",ABARROTES SEGOVIA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,CALLE,PANFILO NAJERA,CALLE,ANDADOR CORREGIDORA,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,FRANCISCO I. MADERO,"617",A,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","009",,,,Fijo,25.68034736,-100.40290325,2014-12
"2990156",ABARROTES PACO,,"461212",Comercio al por menor de cerveza,0 a 5 personas,CALLE,GENERAL BERNARDO REYES,CALLE,LICENCIADO JOSE BENITEZ,CALLE,PEDRO M. PERALES,AVENIDA,GENERAL EMILIANO ZAPATA,"429",B,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","012",,,,Fijo,25.68023196,-100.40516105,2014-12
"2990091",ABARROTES PAEZ,,"462112",Comercio al por menor en minisupers,0 a 5 personas,PRIVADA,PLATINO 400,CALLE,ALUMINIO,CALLE,URANIO,CALLE,AZUFRE,"305",,,,,,COLONIA,PRIVADA PLATINO,,,,"66210","19",NUEVO LEPN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","017",,,,Fijo,25.68451058,-100.41566464,2014-12
"3019337",ABARROTES PAOLA,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,GENERAL BERNARDO REYES,AVENIDA,MANUEL J. CLOUTHIER,CALLE,PEDRO M. PERALES,AVENIDA,GENERAL EMILIANO ZAPATA,"511",B,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","019",,,,Fijo,25.67865843,-100.40385006,2010-07
"3019223",ABARROTES MARIBEL,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelineas",0 a 5 personas,AVENIDA,LAS TORRES,CALLE,ZINC,CALLE,MERCURIO,AVENIDA,LAS TORRES,,SN,,,,,COLONIA,LAS TORRES,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","049","8183156766",,,Fijo,25.67939523,-100.4131372,2010-07
"3019224",ACEITES Y LUBRICANTES,,"468420","Comercio al por menor de aceites y grasas lubricantes, aditivos y similares para vehmculos de motor",0 a 5 personas,AVENIDA,LAS TORRES,CALLE,ZINC,CALLE,MERCURIO,AVENIDA,LAS TORRES,"920",,,,,,COLONIA,LAS TORRES,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","049","8184011197",,,Fijo,25.67940185,-100.41315916,2010-07
"3019188",ACEITES Y ACCESORIOS LA CARCACHA,,"468420","Comercio al por menor de aceites y grasas lubricantes, aditivos y similares para vehmculos de motor",0 a 5 personas,CALLE,POTASIO,CALLE,GRAFITO,CALLE,COBALTO,CALLE,SODIO,"302",A,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","021","8117664485",LUMANROVEZ@HOTMAIL.COM,,Fijo,25.68247305,-100.41193073,2010-07
"2990148",ABARROTES SILVIA,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelmneas",0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,BELISARIO DOMINGUEZ,CALLE,FRANCISCO I. MADERO,CALLE,BELISARIO DOMMNGUEZ,,SN,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","006","8119571329",,,Fijo,25.68171261,-100.40469576,2010-07
"2990084",ABARROTES SIN NOMBRE,,"462112",Comercio al por menor en minisupers,0 a 5 personas,CALLE,BORO,CALLE,POTASIO,CALLE,PLATINO,CALLE,AZUFRE,"1314",,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","035","8183158093",,,Fijo,25.68513108,-100.41136178,2014-12
"2992709",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelmneas",0 a 5 personas,CALLE,PLATINO,CALLE,MANGANESO,CALLE,MERCURIO,CALLE,ALUMINIO,"204",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","014",,,,Fijo,25.67930042,-100.41627951,2014-12
"3019344",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelmneas",0 a 5 personas,CALLE,ESTEBAN V,CALLE,LANDON,CALLE,SAN EVARISTO,CALLE,SAN EVARISTO,"810",,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0331","032","8183159170",,,Fijo,25.68040907,-100.39891685,2010-07
"3019239",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelmneas",0 a 5 personas,CALLE,ZINC,AVENIDA,MANUEL J. CLOUTHIER,CALLE,PLOMO,CALLE,CARBONO,"116",,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","023","8183155158",,,Fijo,25.68099231,-100.41359825,2010-07
"3019170",ABARROTES SIN NOMBRE,,"461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y miscelmneas",0 a 5 personas,CALLE,AZUFRE,CALLE,POTASIO,CALLE,SODIO,CALLE,TUNGSTENO,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","019",,,,Fijo,25.68521385,-100.41225995,2010-07
